94.242.229.126,443,true,DME,Europe,Moscow,150 мс
94.242.228.117,443,true,DME,Europe,Moscow,150 мс
94.242.228.112,443,true,DME,Europe,Moscow,150 мс
160.153.0.130,443,true,DME,Europe,Moscow,150 мс
185.193.29.93,443,true,DME,Europe,Moscow,150 мс
185.221.160.21,443,true,DME,Europe,Moscow,150 мс
188.42.89.116,443,true,DME,Europe,Moscow,150 мс
193.9.49.143,443,true,DME,Europe,Moscow,150 мс
14.102.228.126,443,true,DME,Europe,Moscow,151 мс
45.159.218.169,443,true,DME,Europe,Moscow,151 мс
45.159.218.3,443,true,DME,Europe,Moscow,151 мс
45.159.218.170,443,true,DME,Europe,Moscow,151 мс
45.159.218.4,443,true,DME,Europe,Moscow,151 мс
92.53.188.232,443,true,DME,Europe,Moscow,151 мс
185.193.29.221,443,true,DME,Europe,Moscow,151 мс
188.42.89.102,443,true,DME,Europe,Moscow,151 мс
188.42.89.101,443,true,DME,Europe,Moscow,151 мс
188.164.158.3,443,true,DME,Europe,Moscow,151 мс
188.164.158.50,443,true,DME,Europe,Moscow,151 мс
14.102.229.36,443,true,DME,Europe,Moscow,152 мс
45.159.218.26,443,true,DME,Europe,Moscow,152 мс
45.159.218.143,443,true,DME,Europe,Moscow,152 мс
45.159.219.224,443,true,DME,Europe,Moscow,152 мс
45.159.219.111,443,true,DME,Europe,Moscow,152 мс
45.159.217.16,443,true,DME,Europe,Moscow,152 мс
185.193.30.201,443,true,DME,Europe,Moscow,152 мс
185.221.160.19,443,true,DME,Europe,Moscow,152 мс
185.221.160.20,443,true,DME,Europe,Moscow,152 мс
188.42.89.111,443,true,DME,Europe,Moscow,152 мс
193.9.49.1,443,true,DME,Europe,Moscow,152 мс
195.245.221.113,443,true,DME,Europe,Moscow,152 мс
45.80.110.8,443,true,DME,Europe,Moscow,153 мс
45.159.217.141,443,true,DME,Europe,Moscow,153 мс
45.159.217.90,443,true,DME,Europe,Moscow,153 мс
45.159.217.147,443,true,DME,Europe,Moscow,153 мс
45.159.218.24,443,true,DME,Europe,Moscow,153 мс
45.159.218.53,443,true,DME,Europe,Moscow,153 мс
45.159.218.233,443,true,DME,Europe,Moscow,153 мс
45.159.216.105,443,true,DME,Europe,Moscow,153 мс
92.53.188.41,443,true,DME,Europe,Moscow,153 мс
154.198.173.1,443,true,DME,Europe,Moscow,153 мс
160.153.0.29,443,true,DME,Europe,Moscow,153 мс
160.153.0.49,443,true,DME,Europe,Moscow,153 мс
160.153.0.249,443,true,DME,Europe,Moscow,153 мс
160.153.0.54,443,true,DME,Europe,Moscow,153 мс
160.153.0.56,443,true,DME,Europe,Moscow,153 мс
160.153.0.87,443,true,DME,Europe,Moscow,153 мс
185.193.29.228,443,true,DME,Europe,Moscow,153 мс
185.193.30.220,443,true,DME,Europe,Moscow,153 мс
185.221.160.16,443,true,DME,Europe,Moscow,153 мс
188.164.159.137,443,true,DME,Europe,Moscow,153 мс
188.164.158.186,443,true,DME,Europe,Moscow,153 мс
193.9.49.8,443,true,DME,Europe,Moscow,153 мс
193.9.49.9,443,true,DME,Europe,Moscow,153 мс
193.9.49.5,443,true,DME,Europe,Moscow,153 мс
193.9.49.142,443,true,DME,Europe,Moscow,153 мс
195.245.221.109,443,true,DME,Europe,Moscow,153 мс
45.12.30.120,443,true,DME,Europe,Moscow,154 мс
45.81.58.18,443,true,DME,Europe,Moscow,154 мс
45.159.217.139,443,true,DME,Europe,Moscow,154 мс
45.159.217.145,443,true,DME,Europe,Moscow,154 мс
45.159.219.205,443,true,DME,Europe,Moscow,154 мс
45.159.218.144,443,true,DME,Europe,Moscow,154 мс
45.159.218.44,443,true,DME,Europe,Moscow,154 мс
45.159.219.204,443,true,DME,Europe,Moscow,154 мс
45.159.218.25,443,true,DME,Europe,Moscow,154 мс
77.75.199.4,443,true,DME,Europe,Moscow,154 мс
92.53.188.118,443,true,DME,Europe,Moscow,154 мс
92.53.188.236,443,true,DME,Europe,Moscow,154 мс
160.153.0.7,443,true,DME,Europe,Moscow,154 мс
170.114.52.86,443,true,FRA,Europe,Frankfurt,154 мс
185.174.138.79,443,true,DME,Europe,Moscow,154 мс
185.174.138.83,443,true,DME,Europe,Moscow,154 мс
185.193.29.18,443,true,DME,Europe,Moscow,154 мс
185.193.30.219,443,true,DME,Europe,Moscow,154 мс
185.193.30.218,443,true,DME,Europe,Moscow,154 мс
185.221.160.10,443,true,DME,Europe,Moscow,154 мс
188.164.159.74,443,true,DME,Europe,Moscow,154 мс
188.244.122.203,443,true,DME,Europe,Moscow,154 мс
193.9.49.99,443,true,DME,Europe,Moscow,154 мс
193.9.49.7,443,true,DME,Europe,Moscow,154 мс
195.245.221.136,443,true,DME,Europe,Moscow,154 мс
195.245.221.27,443,true,DME,Europe,Moscow,154 мс
195.245.221.26,443,true,DME,Europe,Moscow,154 мс
195.245.221.110,443,true,DME,Europe,Moscow,154 мс
195.245.221.108,443,true,DME,Europe,Moscow,154 мс
195.245.221.29,443,true,DME,Europe,Moscow,154 мс
195.245.221.111,443,true,DME,Europe,Moscow,154 мс
14.102.228.28,443,true,DME,Europe,Moscow,155 мс
14.102.228.26,443,true,DME,Europe,Moscow,155 мс
14.102.228.2,443,true,DME,Europe,Moscow,155 мс
45.12.30.110,443,true,DME,Europe,Moscow,155 мс
45.12.31.175,443,true,DME,Europe,Moscow,155 мс
45.12.30.47,443,true,DME,Europe,Moscow,155 мс
45.12.30.7,443,true,DME,Europe,Moscow,155 мс
45.12.30.8,443,true,DME,Europe,Moscow,155 мс
45.12.30.119,443,true,DME,Europe,Moscow,155 мс
45.81.58.28,443,true,DME,Europe,Moscow,155 мс
45.159.217.103,443,true,DME,Europe,Moscow,155 мс
45.159.216.107,443,true,DME,Europe,Moscow,155 мс
45.159.217.144,443,true,DME,Europe,Moscow,155 мс
45.159.216.102,443,true,DME,Europe,Moscow,155 мс
45.159.219.203,443,true,DME,Europe,Moscow,155 мс
45.159.217.102,443,true,DME,Europe,Moscow,155 мс
45.159.217.239,443,true,DME,Europe,Moscow,155 мс
45.159.216.137,443,true,DME,Europe,Moscow,155 мс
45.159.218.196,443,true,DME,Europe,Moscow,155 мс
45.159.216.135,443,true,DME,Europe,Moscow,155 мс
45.159.217.143,443,true,DME,Europe,Moscow,155 мс
77.75.199.5,443,true,DME,Europe,Moscow,155 мс
92.53.191.242,443,true,DME,Europe,Moscow,155 мс
94.242.231.145,443,true,DME,Europe,Moscow,155 мс
170.114.52.81,443,true,FRA,Europe,Frankfurt,155 мс
185.174.138.12,443,true,DME,Europe,Moscow,155 мс
185.193.29.26,443,true,DME,Europe,Moscow,155 мс
185.193.29.19,443,true,DME,Europe,Moscow,155 мс
185.193.29.82,443,true,DME,Europe,Moscow,155 мс
193.9.49.209,443,true,DME,Europe,Moscow,155 мс
193.9.49.140,443,true,DME,Europe,Moscow,155 мс
195.245.221.50,443,true,DME,Europe,Moscow,155 мс
195.245.221.112,443,true,DME,Europe,Moscow,155 мс
195.245.221.135,443,true,DME,Europe,Moscow,155 мс
14.102.228.140,443,true,DME,Europe,Moscow,156 мс
45.12.30.106,443,true,DME,Europe,Moscow,156 мс
45.12.30.10,443,true,DME,Europe,Moscow,156 мс
45.12.30.105,443,true,DME,Europe,Moscow,156 мс
45.12.30.45,443,true,DME,Europe,Moscow,156 мс
45.159.216.136,443,true,DME,Europe,Moscow,156 мс
45.159.216.203,443,true,DME,Europe,Moscow,156 мс
45.159.219.226,443,true,DME,Europe,Moscow,156 мс
45.159.216.139,443,true,DME,Europe,Moscow,156 мс
45.159.217.105,443,true,DME,Europe,Moscow,156 мс
45.159.218.185,443,true,DME,Europe,Moscow,156 мс
45.159.219.243,443,true,DME,Europe,Moscow,156 мс
92.53.189.244,443,true,DME,Europe,Moscow,156 мс
94.242.229.192,443,true,DME,Europe,Moscow,156 мс
185.193.28.100,443,true,DME,Europe,Moscow,156 мс
185.193.28.177,443,true,DME,Europe,Moscow,156 мс
188.42.89.106,443,true,DME,Europe,Moscow,156 мс
188.42.89.105,443,true,DME,Europe,Moscow,156 мс
188.164.158.8,443,true,DME,Europe,Moscow,156 мс
188.164.158.185,443,true,DME,Europe,Moscow,156 мс
193.9.49.201,443,true,DME,Europe,Moscow,156 мс
193.9.49.200,443,true,DME,Europe,Moscow,156 мс
193.9.49.154,443,true,DME,Europe,Moscow,156 мс
193.9.49.138,443,true,DME,Europe,Moscow,156 мс
193.9.49.100,443,true,DME,Europe,Moscow,156 мс
14.102.228.137,443,true,DME,Europe,Moscow,157 мс
14.102.229.149,443,true,DME,Europe,Moscow,157 мс
45.12.30.12,443,true,DME,Europe,Moscow,157 мс
45.12.30.107,443,true,DME,Europe,Moscow,157 мс
45.159.217.104,443,true,DME,Europe,Moscow,157 мс
45.159.216.138,443,true,DME,Europe,Moscow,157 мс
45.159.216.207,443,true,DME,Europe,Moscow,157 мс
45.159.218.176,443,true,DME,Europe,Moscow,157 мс
45.159.218.199,443,true,DME,Europe,Moscow,157 мс
45.159.217.146,443,true,DME,Europe,Moscow,157 мс
45.159.218.230,443,true,DME,Europe,Moscow,157 мс
45.159.218.222,443,true,DME,Europe,Moscow,157 мс
45.159.218.43,443,true,DME,Europe,Moscow,157 мс
89.116.250.208,443,true,DME,Europe,Moscow,157 мс
185.174.138.80,443,true,DME,Europe,Moscow,157 мс
185.176.24.2,443,true,DME,Europe,Moscow,157 мс
185.193.29.80,443,true,DME,Europe,Moscow,157 мс
185.193.30.222,443,true,DME,Europe,Moscow,157 мс
188.164.158.125,443,true,DME,Europe,Moscow,157 мс
193.9.49.147,443,true,DME,Europe,Moscow,157 мс
193.9.49.115,443,true,DME,Europe,Moscow,157 мс
14.102.228.134,443,true,DME,Europe,Moscow,158 мс
14.102.228.120,443,true,DME,Europe,Moscow,158 мс
31.43.179.6,443,true,DME,Europe,Moscow,158 мс
45.12.30.18,443,true,DME,Europe,Moscow,158 мс
45.12.30.108,443,true,DME,Europe,Moscow,158 мс
45.12.30.13,443,true,DME,Europe,Moscow,158 мс
45.80.110.248,443,true,DME,Europe,Moscow,158 мс
45.159.218.221,443,true,DME,Europe,Moscow,158 мс
45.159.216.209,443,true,DME,Europe,Moscow,158 мс
45.159.216.208,443,true,DME,Europe,Moscow,158 мс
45.159.216.253,443,true,DME,Europe,Moscow,158 мс
45.159.218.18,443,true,DME,Europe,Moscow,158 мс
45.159.219.109,443,true,DME,Europe,Moscow,158 мс
45.159.216.216,443,true,DME,Europe,Moscow,158 мс
45.159.218.219,443,true,DME,Europe,Moscow,158 мс
45.159.216.215,443,true,DME,Europe,Moscow,158 мс
45.159.218.34,443,true,DME,Europe,Moscow,158 мс
45.159.216.210,443,true,DME,Europe,Moscow,158 мс
45.159.218.220,443,true,DME,Europe,Moscow,158 мс
92.53.189.167,443,true,DME,Europe,Moscow,158 мс
94.242.230.134,443,true,DME,Europe,Moscow,158 мс
185.162.229.3,443,true,DME,Europe,Moscow,158 мс
185.162.229.2,443,true,DME,Europe,Moscow,158 мс
185.176.24.3,443,true,DME,Europe,Moscow,158 мс
185.176.24.1,443,true,DME,Europe,Moscow,158 мс
185.193.29.89,443,true,DME,Europe,Moscow,158 мс
185.193.29.245,443,true,DME,Europe,Moscow,158 мс
185.193.29.252,443,true,DME,Europe,Moscow,158 мс
188.42.89.3,443,true,DME,Europe,Moscow,158 мс
188.42.89.1,443,true,DME,Europe,Moscow,158 мс
188.42.89.12,443,true,DME,Europe,Moscow,158 мс
188.42.145.8,443,true,DME,Europe,Moscow,158 мс
188.164.159.62,443,true,DME,Europe,Moscow,158 мс
188.164.158.76,443,true,DME,Europe,Moscow,158 мс
14.102.228.246,443,true,DME,Europe,Moscow,159 мс
14.102.229.60,443,true,DME,Europe,Moscow,159 мс
14.102.229.57,443,true,DME,Europe,Moscow,159 мс
31.12.75.6,443,true,DME,Europe,Moscow,159 мс
31.12.75.5,443,true,DME,Europe,Moscow,159 мс
31.43.179.1,443,true,DME,Europe,Moscow,159 мс
45.12.30.43,443,true,DME,Europe,Moscow,159 мс
45.80.110.74,443,true,DME,Europe,Moscow,159 мс
45.80.110.1,443,true,DME,Europe,Moscow,159 мс
45.80.110.73,443,true,DME,Europe,Moscow,159 мс
45.80.110.75,443,true,DME,Europe,Moscow,159 мс
45.85.118.11,443,true,DME,Europe,Moscow,159 мс
45.159.218.15,443,true,DME,Europe,Moscow,159 мс
45.159.217.27,443,true,DME,Europe,Moscow,159 мс
45.159.218.14,443,true,DME,Europe,Moscow,159 мс
45.159.218.197,443,true,DME,Europe,Moscow,159 мс
45.159.216.212,443,true,DME,Europe,Moscow,159 мс
45.159.216.224,443,true,DME,Europe,Moscow,159 мс
45.159.216.211,443,true,DME,Europe,Moscow,159 мс
45.159.218.194,443,true,DME,Europe,Moscow,159 мс
45.159.216.223,443,true,DME,Europe,Moscow,159 мс
45.159.219.202,443,true,DME,Europe,Moscow,159 мс
45.159.219.110,443,true,DME,Europe,Moscow,159 мс
89.116.250.215,443,true,DME,Europe,Moscow,159 мс
92.53.189.179,443,true,DME,Europe,Moscow,159 мс
185.174.138.81,443,true,DME,Europe,Moscow,159 мс
185.193.29.207,443,true,DME,Europe,Moscow,159 мс
185.193.29.90,443,true,DME,Europe,Moscow,159 мс
188.244.122.99,443,true,DME,Europe,Moscow,159 мс
5.10.244.186,443,true,DME,Europe,Moscow,160 мс
5.10.244.185,443,true,DME,Europe,Moscow,160 мс
14.102.229.214,443,true,DME,Europe,Moscow,160 мс
31.12.75.3,443,true,DME,Europe,Moscow,160 мс
31.12.75.1,443,true,DME,Europe,Moscow,160 мс
45.12.30.133,443,true,DME,Europe,Moscow,160 мс
45.12.30.233,443,true,DME,Europe,Moscow,160 мс
45.12.30.30,443,true,DME,Europe,Moscow,160 мс
45.80.110.2,443,true,DME,Europe,Moscow,160 мс
45.80.110.76,443,true,DME,Europe,Moscow,160 мс
45.85.118.9,443,true,DME,Europe,Moscow,160 мс
45.159.218.200,443,true,DME,Europe,Moscow,160 мс
45.159.218.56,443,true,DME,Europe,Moscow,160 мс
45.159.217.22,443,true,DME,Europe,Moscow,160 мс
45.159.218.19,443,true,DME,Europe,Moscow,160 мс
45.159.218.229,443,true,DME,Europe,Moscow,160 мс
45.159.218.188,443,true,DME,Europe,Moscow,160 мс
45.159.217.116,443,true,DME,Europe,Moscow,160 мс
45.159.218.55,443,true,DME,Europe,Moscow,160 мс
45.159.218.187,443,true,DME,Europe,Moscow,160 мс
45.159.217.6,443,true,DME,Europe,Moscow,160 мс
45.159.217.3,443,true,DME,Europe,Moscow,160 мс
94.242.231.136,443,true,DME,Europe,Moscow,160 мс
94.242.229.101,443,true,DME,Europe,Moscow,160 мс
181.214.1.140,443,true,DME,Europe,Moscow,160 мс
185.159.247.198,443,true,DME,Europe,Moscow,160 мс
185.193.29.86,443,true,DME,Europe,Moscow,160 мс
188.42.88.233,443,true,DME,Europe,Moscow,160 мс
188.42.89.168,443,true,DME,Europe,Moscow,160 мс
188.42.89.169,443,true,DME,Europe,Moscow,160 мс
188.42.89.2,443,true,DME,Europe,Moscow,160 мс
188.244.122.216,443,true,DME,Europe,Moscow,160 мс
195.85.59.155,443,true,DME,Europe,Moscow,160 мс
14.102.228.238,443,true,DME,Europe,Moscow,161 мс
31.12.75.27,443,true,DME,Europe,Moscow,161 мс
31.12.75.26,443,true,DME,Europe,Moscow,161 мс
31.12.75.48,443,true,DME,Europe,Moscow,161 мс
45.80.110.72,443,true,DME,Europe,Moscow,161 мс
45.81.58.32,443,true,DME,Europe,Moscow,161 мс
45.81.58.31,443,true,DME,Europe,Moscow,161 мс
45.159.217.142,443,true,DME,Europe,Moscow,161 мс
45.159.218.193,443,true,DME,Europe,Moscow,161 мс
45.159.218.213,443,true,DME,Europe,Moscow,161 мс
45.159.218.2,443,true,DME,Europe,Moscow,161 мс
45.159.218.9,443,true,DME,Europe,Moscow,161 мс
45.159.216.133,443,true,DME,Europe,Moscow,161 мс
45.159.219.108,443,true,DME,Europe,Moscow,161 мс
45.159.218.54,443,true,DME,Europe,Moscow,161 мс
45.159.216.141,443,true,DME,Europe,Moscow,161 мс
45.159.217.5,443,true,DME,Europe,Moscow,161 мс
45.159.216.134,443,true,DME,Europe,Moscow,161 мс
92.53.191.6,443,true,DME,Europe,Moscow,161 мс
92.243.74.2,443,true,DME,Europe,Moscow,161 мс
93.113.175.187,443,true,DME,Europe,Moscow,161 мс
93.113.175.186,443,true,DME,Europe,Moscow,161 мс
93.113.175.105,443,true,DME,Europe,Moscow,161 мс
94.242.229.91,443,true,DME,Europe,Moscow,161 мс
154.92.9.1,443,true,DME,Europe,Moscow,161 мс
185.170.166.13,443,true,DME,Europe,Moscow,161 мс
185.193.29.78,443,true,DME,Europe,Moscow,161 мс
185.193.29.234,443,true,DME,Europe,Moscow,161 мс
185.193.29.87,443,true,DME,Europe,Moscow,161 мс
185.193.30.200,443,true,DME,Europe,Moscow,161 мс
188.42.89.40,443,true,DME,Europe,Moscow,161 мс
188.42.89.128,443,true,DME,Europe,Moscow,161 мс
188.42.89.0,443,true,DME,Europe,Moscow,161 мс
195.85.59.150,443,true,DME,Europe,Moscow,161 мс
195.85.59.161,443,true,DME,Europe,Moscow,161 мс
195.85.59.163,443,true,DME,Europe,Moscow,161 мс
14.102.228.234,443,true,DME,Europe,Moscow,162 мс
14.102.229.208,443,true,DME,Europe,Moscow,162 мс
31.12.75.143,443,true,DME,Europe,Moscow,162 мс
31.12.75.7,443,true,DME,Europe,Moscow,162 мс
31.12.75.141,443,true,DME,Europe,Moscow,162 мс
31.12.75.4,443,true,DME,Europe,Moscow,162 мс
45.12.30.17,443,true,DME,Europe,Moscow,162 мс
45.80.111.238,443,true,DME,Europe,Moscow,162 мс
45.81.58.25,443,true,DME,Europe,Moscow,162 мс
45.159.218.175,443,true,DME,Europe,Moscow,162 мс
45.159.217.7,443,true,DME,Europe,Moscow,162 мс
45.159.218.42,443,true,DME,Europe,Moscow,162 мс
45.159.218.198,443,true,DME,Europe,Moscow,162 мс
45.159.216.143,443,true,DME,Europe,Moscow,162 мс
45.159.217.4,443,true,DME,Europe,Moscow,162 мс
45.194.53.13,443,true,DME,Europe,Moscow,162 мс
92.53.188.42,443,true,DME,Europe,Moscow,162 мс
93.113.175.108,443,true,DME,Europe,Moscow,162 мс
93.113.175.157,443,true,DME,Europe,Moscow,162 мс
93.113.175.156,443,true,DME,Europe,Moscow,162 мс
94.242.230.120,443,true,DME,Europe,Moscow,162 мс
94.242.228.13,443,true,DME,Europe,Moscow,162 мс
160.153.0.57,443,true,DME,Europe,Moscow,162 мс
160.153.0.58,443,true,DME,Europe,Moscow,162 мс
160.153.0.33,443,true,DME,Europe,Moscow,162 мс
185.170.166.16,443,true,DME,Europe,Moscow,162 мс
185.170.166.32,443,true,DME,Europe,Moscow,162 мс
185.193.29.236,443,true,DME,Europe,Moscow,162 мс
188.42.89.43,443,true,DME,Europe,Moscow,162 мс
188.244.122.206,443,true,DME,Europe,Moscow,162 мс
14.102.228.101,443,true,DME,Europe,Moscow,163 мс
31.12.75.142,443,true,DME,Europe,Moscow,163 мс
31.12.75.145,443,true,DME,Europe,Moscow,163 мс
45.12.31.8,443,true,DME,Europe,Moscow,163 мс
45.12.30.130,443,true,DME,Europe,Moscow,163 мс
45.81.58.5,443,true,DME,Europe,Moscow,163 мс
45.159.216.206,443,true,DME,Europe,Moscow,163 мс
45.159.216.140,443,true,DME,Europe,Moscow,163 мс
45.159.216.218,443,true,DME,Europe,Moscow,163 мс
45.159.216.142,443,true,DME,Europe,Moscow,163 мс
45.194.53.81,443,true,DME,Europe,Moscow,163 мс
92.243.74.3,443,true,DME,Europe,Moscow,163 мс
93.113.175.147,443,true,DME,Europe,Moscow,163 мс
93.113.175.176,443,true,DME,Europe,Moscow,163 мс
93.113.175.163,443,true,DME,Europe,Moscow,163 мс
93.113.175.162,443,true,DME,Europe,Moscow,163 мс
93.113.175.166,443,true,DME,Europe,Moscow,163 мс
93.113.175.121,443,true,DME,Europe,Moscow,163 мс
94.242.228.133,443,true,DME,Europe,Moscow,163 мс
94.242.231.254,443,true,DME,Europe,Moscow,163 мс
108.165.216.59,443,true,DME,Europe,Moscow,163 мс
160.153.0.78,443,true,DME,Europe,Moscow,163 мс
160.153.0.85,443,true,DME,Europe,Moscow,163 мс
170.114.52.12,443,true,MRS,Europe,Marseille,163 мс
185.170.166.30,443,true,DME,Europe,Moscow,163 мс
185.170.166.14,443,true,DME,Europe,Moscow,163 мс
188.42.89.185,443,true,DME,Europe,Moscow,163 мс
188.42.89.24,443,true,DME,Europe,Moscow,163 мс
188.42.89.10,443,true,DME,Europe,Moscow,163 мс
193.9.49.128,443,true,DME,Europe,Moscow,163 мс
193.9.49.254,443,true,DME,Europe,Moscow,163 мс
195.85.59.149,443,true,DME,Europe,Moscow,163 мс
14.102.228.231,443,true,DME,Europe,Moscow,164 мс
31.12.75.108,443,true,DME,Europe,Moscow,164 мс
31.12.75.106,443,true,DME,Europe,Moscow,164 мс
45.12.30.53,443,true,DME,Europe,Moscow,164 мс
45.12.30.128,443,true,DME,Europe,Moscow,164 мс
45.12.30.132,443,true,DME,Europe,Moscow,164 мс
45.12.30.3,443,true,DME,Europe,Moscow,164 мс
45.159.217.2,443,true,DME,Europe,Moscow,164 мс
45.159.218.195,443,true,DME,Europe,Moscow,164 мс
45.159.218.41,443,true,DME,Europe,Moscow,164 мс
45.159.217.111,443,true,DME,Europe,Moscow,164 мс
45.159.217.240,443,true,DME,Europe,Moscow,164 мс
45.159.218.57,443,true,DME,Europe,Moscow,164 мс
45.205.0.15,443,true,DME,Europe,Moscow,164 мс
93.113.175.177,443,true,DME,Europe,Moscow,164 мс
93.113.175.167,443,true,DME,Europe,Moscow,164 мс
93.113.175.254,443,true,DME,Europe,Moscow,164 мс
93.113.175.161,443,true,DME,Europe,Moscow,164 мс
93.113.175.148,443,true,DME,Europe,Moscow,164 мс
94.242.231.232,443,true,DME,Europe,Moscow,164 мс
108.165.216.40,443,true,DME,Europe,Moscow,164 мс
160.153.0.67,443,true,DME,Europe,Moscow,164 мс
160.153.0.84,443,true,DME,Europe,Moscow,164 мс
160.153.0.41,443,true,DME,Europe,Moscow,164 мс
160.153.0.83,443,true,DME,Europe,Moscow,164 мс
160.153.0.89,443,true,DME,Europe,Moscow,164 мс
160.153.0.94,443,true,DME,Europe,Moscow,164 мс
